,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,User Name,User ID,Tweet,Image URL,Location,Cleaned_Tweet,scores,label
5763,6376,6376,6376,2022-11-11 03:25:29+00:00,Rich_McConnel,1582184450078679040,"Pay those loans Gen Z #studentloanforgiveness
https://t.co/mG3etws31L",https://pbs.twimg.com/profile_images/1590438603687165960/XHBap7FB_normal.jpg,United States,pay loans gen z,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.1027}",Negative
5765,6378,6378,6378,2022-11-11 03:24:24+00:00,BlessedLife24,2906370381,"Federal(Trump appointed judge) court strikes down Biden's student loan forgiveness program

https://t.co/TxvAJiLYQe #studentloanforgiveness #StudentLoans2022",https://pbs.twimg.com/profile_images/1388694094667517952/kpeKmmlE_normal.jpg,United States,federal trump appointed judge court strikes bidens student loan forgiveness program,"{'neg': 0.184, 'neu': 0.662, 'pos': 0.154, 'compound': -0.1027}",Negative
5767,6380,6380,6380,2022-11-11 03:20:25+00:00,ash_malek77,1337565794838966273,"#SupremeCourt  #BREAKING  #JudgeMarkPittman  #MarkPittman   #studentloandebt    #studentloanforgiveness #StudentLoans2022 #studentloans  
Judge Mark Pittman Cancel Biden plan student loan debt |Judge Texas strikes down Biden students loan
https://t.co/Yfqd9Lul8g",https://pbs.twimg.com/profile_images/1337566032458895368/xgxAqhNI_normal.jpg,United States,judge mark pittman cancel biden plan student loan debt judge texas strikes biden students loan,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.7184}",Negative
5769,6382,6382,6382,2022-11-11 03:18:54+00:00,ash_malek77,1337565794838966273,"#Biden  #SupremeCourt  #BREAKING  #JudgeMarkPittman  #MarkPittman   #studentloandebt    #studentloanforgiveness #StudentLoans2022 #studentloans  
Judge Mark Pittman Cancel Biden plan student loan debt |Judge Texas strikes down Biden students loan
https://t.co/Yfqd9LcbU8",https://pbs.twimg.com/profile_images/1337566032458895368/xgxAqhNI_normal.jpg,United States,judge mark pittman cancel biden plan student loan debt judge texas strikes biden students loan,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.7184}",Negative
5773,6386,6386,6386,2022-11-11 03:18:26+00:00,ash_malek77,1337565794838966273,"#SupremeCourt  #BREAKING  #JudgeMarkPittman  #MarkPittman   #studentloandebt    #studentloanforgiveness #StudentLoans2022 #studentloans  
Judge Mark Pittman Cancel Biden plan student loan debt |Judge Texas strikes down Biden students loan
https://t.co/Yfqd9LcbU8",https://pbs.twimg.com/profile_images/1337566032458895368/xgxAqhNI_normal.jpg,United States,judge mark pittman cancel biden plan student loan debt judge texas strikes biden students loan,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.7184}",Negative
5776,6389,6389,6389,2022-11-11 03:13:47+00:00,JobCreatorsUSA,815270461,"We KNEW that the #Biden Administration’s #StudentLoanForgiveness program was illegal. We took them to court and the judge agreed –declaring the program illegal and vacating it. 
Now, let’s work on real solutions to the student loan crisis. 

https://t.co/xlss5pQRCe",https://pbs.twimg.com/profile_images/926451454340141061/p6aSJYo8_normal.jpg,United States,knew administration program illegal took court judge agreed declaring program illegal vacating let work real solutions student loan crisis,"{'neg': 0.388, 'neu': 0.481, 'pos': 0.131, 'compound': -0.8591}",Negative
5777,6390,6390,6390,2022-11-11 03:13:27+00:00,DevonHeinen,80483638,"JUST IN
WH Press Sec Karine Jean-Pierre issues stmt re: a federal judge ruling against #Biden's #StudentLoanForgiveness plan, deeming the plan to be illegal.

Jean-Pierre indicates the Biden admin is not done fighting in court re: the plan.

#StudentLoans #StudentDebt https://t.co/mNUfXjIss4",https://pbs.twimg.com/profile_images/1151930820535308288/1GzSQGWN_normal.jpg,United States,wh press sec karine jean pierre issues stmt federal judge ruling plan deeming plan illegal jean pierre indicates biden admin done fighting court plan,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.7269}",Negative
5781,6394,6394,6394,2022-11-11 03:12:08+00:00,overeactingCY,2780956442,How miserable of a person do you have to be to take a victory lap on social media because millions of people no longer have access to what could have been a life changing debt relief policy. #studentloanforgiveness,https://pbs.twimg.com/profile_images/1349920640363597824/bds2tVLq_normal.jpg,United States,miserable person take victory lap social media millions people longer access could life changing debt relief policy,"{'neg': 0.25, 'neu': 0.614, 'pos': 0.136, 'compound': -0.3818}",Negative
5783,6396,6396,6396,2022-11-11 03:10:23+00:00,PhillyVip45,1443328219109855236,"Federal judge struck down #studentloanforgiveness via 💰paycheck just after the #election.
Imagine that😲
 #Biden lied to students.😲",https://pbs.twimg.com/profile_images/1592175822839873537/qTOgodO9_normal.jpg,United States,federal judge struck via paycheck imagine lied students,"{'neg': 0.434, 'neu': 0.566, 'pos': 0.0, 'compound': -0.5574}",Negative
5790,6404,6404,6404,2022-11-11 03:02:01+00:00,TheRubenJay,111676298,@JoeBiden's #studentloanforgiveness is dead. https://t.co/sO10m4je6A,https://pbs.twimg.com/profile_images/1586146820945690624/v3LC-DTD_normal.jpg,United States,dead,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6486}",Negative
5794,6408,6408,6408,2022-11-11 03:00:02+00:00,mrgrober,27895567,"@POTUS Sorry Joe..
https://t.co/yprnkC25ls
Some much for #studentloanforgiveness",https://pbs.twimg.com/profile_images/1512821011963686919/EB9aBF9M_normal.jpg,United States,sorry joe much,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.0772}",Negative
5796,6410,6410,6410,2022-11-11 02:58:03+00:00,lal_shiban,741848661005504513,"Democracy has finally discovered a way out.
What Govt proposes Courts  dispose.
American court has rejected Biden's student Bank loan forgiveness plan. 😂

#studentloanforgiveness 
#Students 
#WordsMatter 
#educacion",https://pbs.twimg.com/profile_images/1183764847755837440/VVOrrD_p_normal.jpg,United States,democracy finally discovered way govt proposes courts dispose american court rejected bidens student bank loan forgiveness plan,"{'neg': 0.162, 'neu': 0.735, 'pos': 0.103, 'compound': -0.296}",Negative
5798,6412,6412,6412,2022-11-11 02:57:42+00:00,Monsoon_AZ,473972484,"@CALI4AZ Gen Z waking up pissed in the morning that they were tricked by the left, AGAIN 🤣🤣🤣🤡🤡🤡 #studentloanforgiveness is a scam.",https://pbs.twimg.com/profile_images/1555243342530629632/ES_AOpLU_normal.jpg,United States,gen z waking pissed morning tricked left scam,"{'neg': 0.704, 'neu': 0.296, 'pos': 0.0, 'compound': -0.8591}",Negative
5800,6414,6414,6414,2022-11-11 02:56:10+00:00,SaberMongoose,1514324987557072907,"A federal judge blocked Biden's unlawful ""Student Loan Socialist Forgiveness Bullshit"" 🤣 Hey, Captain Diaper, didn't you know that the House has the POWER OF THE PURSE ... It was nothing more than a desperate midterms ploy #USA #Midterms #studentloanforgiveness #Biden",https://pbs.twimg.com/profile_images/1553871535550734339/smz6Dnjf_normal.jpg,United States,federal judge blocked bidens unlawful student loan socialist forgiveness bullshit hey captain diaper didnt know house power purse nothing desperate midterms ploy,"{'neg': 0.211, 'neu': 0.644, 'pos': 0.145, 'compound': -0.4287}",Negative
5801,6415,6415,6415,2022-11-11 02:55:16+00:00,Schmedlon,1519849798324699136,YOU ALL GOT DUPED BY THE TARD N CHEIF! Thanks for ruining the country voting for free shit dangled by lying democrats! #loanforgiveness #studentloanforgiveness #studentloans,https://pbs.twimg.com/profile_images/1521607446539739137/CJ0NKlLy_normal.jpg,United States,got duped tard n cheif thanks ruining country voting free shit dangled lying democrats,"{'neg': 0.556, 'neu': 0.218, 'pos': 0.225, 'compound': -0.8442}",Negative
5802,6416,6416,6416,2022-11-11 02:54:02+00:00,Swoopy,4296301,"Hey @POTUS, the sulking GOP were holding your #studentloanforgiveness program hostage with a specious law suit hoping it would hurt Dems in the midterms. Sulking from their losses, they are trying to destroy this light of hope for people (and boon to the economy). Fix it, please.",https://pbs.twimg.com/profile_images/1083175214358310912/GJivNGoB_normal.jpg,United States,hey sulking gop holding program hostage specious law suit hoping would hurt dems midterms sulking losses trying destroy light hope people boon economy fix please,"{'neg': 0.369, 'neu': 0.429, 'pos': 0.202, 'compound': -0.765}",Negative
5803,6417,6417,6417,2022-11-11 02:53:17+00:00,Agent_Jordan96,1586075141242511360,"Student loan forgiveness should happen. Once that is accomplished, we can stop shoving the college scam down every young adult's throat. Every university and bank in this country is full of pigs 🐖 #studentloanforgiveness",https://pbs.twimg.com/profile_images/1589431016950734849/z0G7tlgp_normal.jpg,United States,student loan forgiveness happen accomplished stop shoving college scam every young adults throat every university bank country full pigs,"{'neg': 0.228, 'neu': 0.579, 'pos': 0.193, 'compound': -0.2263}",Negative
5804,6418,6418,6418,2022-11-11 02:52:47+00:00,RFrederocks,2955157787,@RepTroyNehls Those lies &amp; democratic tactics made the difference for the college voter. #collegestudents #studentloanforgiveness,https://pbs.twimg.com/profile_images/1522926283046412293/VTPKsUOp_normal.jpg,United States,lies democratic tactics made difference college voter,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4215}",Negative
5806,6420,6420,6420,2022-11-11 02:51:35+00:00,sgtbetsysmith,69011562,"""One of the most egregious executive overreaches in presidential history"" has been struck down. #studentloanforgiveness

https://t.co/04Ywx3UdLD",https://pbs.twimg.com/profile_images/1565046343474634753/UusS0v9c_normal.jpg,United States,one egregious executive overreaches presidential history struck,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.25}",Negative
5807,6421,6421,6421,2022-11-11 02:50:30+00:00,TheProfSchwartz,2858208930,"It's getting very difficult to be a forward-thinking #Texan nowadays.
The latest gut punch:
""Texas federal judge blocks Biden's #StudentLoan forgiveness plan."" ⁦@washingtonpost⁩ #StudentLoanForgiveness #CancelStudentLoanDebt ⁦@StudentLoanJus1⁩ https://t.co/suJRpWvBLB",https://pbs.twimg.com/profile_images/1592636790762094592/YOxGwXub_normal.jpg,United States,getting difficult forward thinking nowadays latest gut punch texas federal judge blocks bidens forgiveness plan,"{'neg': 0.238, 'neu': 0.649, 'pos': 0.114, 'compound': -0.3182}",Negative
5809,6423,6423,6423,2022-11-11 02:49:36+00:00,Nessie_A_,1072308430524694530,So Americans are against government helping other Americans but PPP loans right?Make this make f***en sense! Gerrymandering at its finest! Infuriating😤 #Gerrymandering #studentloanforgiveness #RepublicansAreDestroyingAmerica #RepublicansHaveNoSolutions #RepublicansAreTheProblem https://t.co/wIpyJrflLz,https://pbs.twimg.com/profile_images/1595170474727596032/Yu91ttRt_normal.jpg,United States,americans government helping americans ppp loans right make make f en sense gerrymandering finest infuriating,"{'neg': 0.193, 'neu': 0.682, 'pos': 0.125, 'compound': -0.296}",Negative
5811,6425,6425,6425,2022-11-11 02:47:44+00:00,kerry98198,68293108,"#Biden's handlers knew he could never fulfil this promise!
#studentloanforgiveness 
#loanforgiveness https://t.co/C3N8Am9KoH",https://pbs.twimg.com/profile_images/1451336989706362880/TN4ODqm6_normal.jpg,United States,handlers knew could never fulfil promise,"{'neg': 0.282, 'neu': 0.718, 'pos': 0.0, 'compound': -0.2411}",Negative
5814,6428,6428,6428,2022-11-11 02:43:33+00:00,raising_kane1,4012388602,"2 days after midterms and student loan forgiveness is dead. Guess all the politicians got what they wanted. Dems got to hold on thanks to gen-Z  without doing a thing, and republicans once again manipulated the courts for a war on poor people. #studentloanforgiveness",https://pbs.twimg.com/profile_images/1280580213374619648/YyKSkBWi_normal.jpg,United States,days midterms student loan forgiveness dead guess politicians got wanted dems got hold thanks gen z without thing republicans manipulated courts war poor people,"{'neg': 0.318, 'neu': 0.479, 'pos': 0.202, 'compound': -0.7283}",Negative
5816,6430,6430,6430,2022-11-11 02:41:48+00:00,SparrowManYO,1418981147774799885,"#studentloanforgiveness 
#BidenWorstPresidentEver 
#BidenDeliversAGAIN L M A O 
SUCKERS!
https://t.co/i8AJQIcpn6",https://pbs.twimg.com/profile_images/1572792541132591104/vdYKBAc9_normal.jpg,United States,l suckers,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5106}",Negative
5817,6431,6431,6431,2022-11-11 02:41:19+00:00,suenodak,259976170,"Biden tried to use his emergency act powers to enact the student loan forgiveness and failed.

Federal judge strikes it down.

#studentloanforgiveness",https://pbs.twimg.com/profile_images/1358766652670754817/eHYd_nOC_normal.jpg,United States,biden tried use emergency act powers enact student loan forgiveness failed federal judge strikes,"{'neg': 0.41, 'neu': 0.488, 'pos': 0.102, 'compound': -0.743}",Negative
5820,6437,6437,6437,2022-11-11 02:39:56+00:00,shirleysmithVI,107325428,U.S. judge in Texas strikes down Biden loan-forgiveness plan https://t.co/6RfTQLSqBd #studentloanforgiveness,https://pbs.twimg.com/profile_images/530255363992346624/zd5B_t8o_normal.jpeg,United States,u judge texas strikes biden loan forgiveness plan,"{'neg': 0.26, 'neu': 0.521, 'pos': 0.219, 'compound': -0.1027}",Negative
5821,6438,6438,6438,2022-11-11 02:39:38+00:00,SundevilSal,24743022,You hear that dumb ass “unconstitutional” “must be vacated” #LetsGoBrandon #studentloanforgiveness @JoeBiden https://t.co/dp1QEfNx9x,https://pbs.twimg.com/profile_images/853842999/twitterProfilePhoto_normal.jpg,United States,hear dumb ass unconstitutional must vacated,"{'neg': 0.63, 'neu': 0.37, 'pos': 0.0, 'compound': -0.7783}",Negative
5822,6439,6439,6439,2022-11-11 02:38:52+00:00,HappyHemorrhoid,2806049324,"@davidhogg111 New #Republican strategy. Fight the #studentloanforgiveness that @POTUS did. That will win those votes! We just blame #Democrats for it not happening. The #AfricanAmerican and #Hispanic communities bought these stories this election, why not kids!?!?

#Election2022 #eleicao2022 https://t.co/4cVisVQKjw",https://pbs.twimg.com/profile_images/1562885021148610560/oijtYlbs_normal.jpg,United States,new strategy fight win votes blame happening communities bought stories election kids,"{'neg': 0.281, 'neu': 0.506, 'pos': 0.213, 'compound': -0.0516}",Negative
5823,6440,6440,6440,2022-11-11 02:37:40+00:00,LilohPool,833057807322603520,"@Bubblebathgirl You're a heinous liar POS. It's republicans who are blocking filing lawsuits and the judge blocked the Republicans!
#RepublicansLieAboutEverything 
#studentloanforgiveness 

https://t.co/xqj3rFAjvn",https://pbs.twimg.com/profile_images/1596923240827392001/hCJlULfW_normal.jpg,United States,youre heinous liar pos republicans blocking filing lawsuits judge blocked republicans,"{'neg': 0.578, 'neu': 0.422, 'pos': 0.0, 'compound': -0.8225}",Negative
5824,6441,6441,6441,2022-11-11 02:37:02+00:00,jim_current,1542327608204853250,"Judge strikes down Biden's student relief program.

How many of Biden's policies have been struck down in court now?

https://t.co/gJkuNwuYeb

#Biden #studentloanforgiveness",https://pbs.twimg.com/profile_images/1547276636944359425/Q_ymPyTv_normal.jpg,United States,judge strikes bidens student relief program many bidens policies struck court,"{'neg': 0.288, 'neu': 0.513, 'pos': 0.199, 'compound': -0.1027}",Negative
5826,6445,6445,6445,2022-11-11 02:30:48+00:00,NEWS_2023,1430909583053180929,"Prediction: with the midterms over @POTUS will no longer fight to have student debt relieved so @TheDemocrats can continue to use it as leverage for 2024.
#student #studentloanforgiveness #studentloans #Election2022 #Democrat #GOP #Republican #DemsDeliver #Democracy #vote",https://pbs.twimg.com/profile_images/1519471741873135618/3DgZI0iJ_normal.jpg,United States,prediction midterms longer fight student debt relieved continue use leverage,"{'neg': 0.347, 'neu': 0.476, 'pos': 0.177, 'compound': -0.3612}",Negative
5827,6446,6446,6446,2022-11-11 02:30:35+00:00,NPC_ver1984,1928141653,Pay your debt deadbeats. #studentloanforgiveness https://t.co/m3stJA7u8U,https://pbs.twimg.com/profile_images/1595856463502741505/RTownqOq_normal.jpg,United States,pay debt deadbeats,"{'neg': 0.796, 'neu': 0.204, 'pos': 0.0, 'compound': -0.4404}",Negative
5828,6447,6447,6447,2022-11-11 02:30:00+00:00,3NewsNowOmaha,18908973,"A Trump-appointed federal judge in Texas declared the program illegal, after a suit was filed by the Job Creators Network Foundation. #studentloanforgiveness
https://t.co/bHum54vunA",https://pbs.twimg.com/profile_images/1462785448959516677/UQctlC_5_normal.jpg,United States,trump appointed federal judge texas declared program illegal suit filed job creators network foundation,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.5574}",Negative
5829,6448,6448,6448,2022-11-11 02:29:45+00:00,IndepentSalor,96066066,"🤡 whoever these clowns are, Myra Brown and Alexander Tylor..  #studentloanforgiveness #RepublicansAreDestroyingAmerica #AmericaFirst yeah right. 
..🙃🙄 https://t.co/W8ZwtDPq9w",https://pbs.twimg.com/profile_images/1217801251850608642/RjGQucNt_normal.jpg,United States,whoever clowns myra brown alexander tylor yeah right,"{'neg': 0.3, 'neu': 0.7, 'pos': 0.0, 'compound': -0.4588}",Negative
5831,6450,6450,6450,2022-11-11 02:27:00+00:00,TheTrut23932173,1365524093571919874,"#biden #democrats #failure #unconstitutional #studentloanforgiveness 

U.S. District Judge Mark Pittman ruled Thursday that Biden’s unilateral plan to “cancel” hundreds of billions of dollars in student loan debt was “unlawful and must be vacated.”",https://pbs.twimg.com/profile_images/1455376755225735173/JcJl6lAm_normal.jpg,United States,u district judge mark pittman ruled thursday biden unilateral plan cancel hundreds billions dollars student loan debt unlawful must vacated,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.5423}",Negative
5833,6452,6452,6452,2022-11-11 02:25:52+00:00,blounttruthnow,3201121997,"#GenZ  #studentloanforgiveness  #student  Hey gen z, how are you feeling about saving Democracy and being completely duped, lied to, to get your vote ?  #JoeBiden #Democrats. https://t.co/ZAV2uwKCPQ",https://pbs.twimg.com/profile_images/1406368454156996617/AfQEO9It_normal.jpg,United States,hey gen z feeling saving democracy completely duped lied get vote,"{'neg': 0.413, 'neu': 0.484, 'pos': 0.104, 'compound': -0.6674}",Negative
5835,6454,6454,6454,2022-11-11 02:23:07+00:00,AngryCatMustard,1169621582182064128,"@JackPosobiec Does that mean all the kids with useless liberal arts degrees should #LearnToCode so they can pay their #StudenLoans back ?

#studentloanforgiveness",https://pbs.twimg.com/profile_images/1169640780237017089/YJzAUlSw_normal.jpg,United States,mean kids useless liberal arts degrees pay back,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.4939}",Negative
5836,6455,6455,6455,2022-11-11 02:22:36+00:00,dishgirl4,630319799,"@AmoneyResists Plaintiff is gonna fuck around with Dark Brandon, and will find out in the form of blanket #studentloanforgiveness for EVERYONE! THAT'LL rip the argument away super fast!",https://pbs.twimg.com/profile_images/1566799363703296015/7ib9Y2Lf_normal.jpg,United States,plaintiff gonna fuck around dark brandon find form blanket everyone thatll rip argument away super fast,"{'neg': 0.262, 'neu': 0.568, 'pos': 0.17, 'compound': -0.2732}",Negative
5837,6456,6456,6456,2022-11-11 02:19:41+00:00,claudiamiles,229767122,"Federal court strikes down Biden's student loan forgiveness program. 

The lawsuit was filed by a conservative group, the Job Creators Network Foundation, in October on behalf of 2 borrowers who did not qualify for debt relief.

#studentloanforgiveness
 https://t.co/tGOcP9BoKi",https://pbs.twimg.com/profile_images/1523360866732716033/yhu9xzFn_normal.jpg,United States,federal court strikes bidens student loan forgiveness program lawsuit filed conservative group job creators network foundation october behalf borrowers qualify debt relief,"{'neg': 0.237, 'neu': 0.584, 'pos': 0.179, 'compound': -0.1779}",Negative
5838,6457,6457,6457,2022-11-11 02:17:39+00:00,justmy2coins,1003388427650379781,#studentloanforgiveness stop with the BS https://t.co/WSPLr9duEz,https://pbs.twimg.com/profile_images/1501039049796108291/jotJagOX_normal.jpg,United States,stop bs,"{'neg': 0.688, 'neu': 0.312, 'pos': 0.0, 'compound': -0.296}",Negative
5840,6459,6459,6459,2022-11-11 02:10:02+00:00,ure_too_close,208867137,😒One of the 245 lifetime appointment federal judges by #Trump are going to reek havoc on the US for years to come &gt;&gt;&gt; Judge Mark Pittman strikes down President Biden's student loan-forgiveness plan #StudentLoanForgiveness  https://t.co/TdkhzzIxif,https://pbs.twimg.com/profile_images/1066576437577052160/JvFGQJah_normal.jpg,United States,one lifetime appointment federal judges going reek havoc us years come gt gt gt judge mark pittman strikes president bidens student loan forgiveness plan,"{'neg': 0.278, 'neu': 0.483, 'pos': 0.239, 'compound': -0.5267}",Negative
5841,6460,6460,6460,2022-11-11 02:04:13+00:00,fox11news,24490706,"MORE: After millions of Americans started their applications for #studentloanforgiveness, a federal judge in Texas struck down Biden's plan.
https://t.co/6yuDcpjPT6",https://pbs.twimg.com/profile_images/2429677267/rpbiz82gfosfdidcqz1h_normal.jpeg,United States,millions americans started applications federal judge texas struck bidens plan,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.25}",Negative
5844,6463,6463,6463,2022-11-11 01:49:33+00:00,Chaddean12345,1511195656421003265,#studentloanforgiveness @POTUS you really did use young adults just for there votes…funny how this gets thrown out right after midterms. Sick.,https://pbs.twimg.com/profile_images/1585294360534552578/V8kKDhTc_normal.jpg,United States,really use young adults votes funny gets thrown right midterms sick,"{'neg': 0.217, 'neu': 0.592, 'pos': 0.191, 'compound': -0.1027}",Negative
5845,6464,6464,6464,2022-11-11 01:37:00+00:00,kslnewsradio,41628961,"A federal judge in Texas has struck down President Joe Biden’s #studentloanforgiveness program, declaring it illegal.

Read more👇
https://t.co/fqAukaKpf3",https://pbs.twimg.com/profile_images/1515027907281768450/xugjt32F_normal.jpg,United States,federal judge texas struck president joe biden program declaring illegal read,"{'neg': 0.384, 'neu': 0.616, 'pos': 0.0, 'compound': -0.6808}",Negative
5847,6466,6466,6466,2022-11-11 01:35:38+00:00,tx43ver,4220047273,Texas federal judge strikes down Biden’s unconstitutional attempt at buying votes. #studentloanforgiveness,https://pbs.twimg.com/profile_images/1600362449819127808/30TfwC2C_normal.jpg,United States,texas federal judge strikes biden unconstitutional attempt buying votes,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.3612}",Negative
5848,6467,6467,6467,2022-11-11 01:34:26+00:00,dadfrombrooklyn,1589298995221995521,"I knew this was never gonna fly, but nice to see that it’s official. #studentloanforgiveness https://t.co/xOcydWyMky",https://pbs.twimg.com/profile_images/1599092165849845767/5gsTuHfX_normal.jpg,United States,knew never gonna fly nice see official,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.3252}",Negative
5850,6470,6470,6470,2022-11-11 01:33:25+00:00,TradingFoodie,1518276276640964609,"BREAKING: A federal judge in Texas has ruled that President Joe Biden’s plan to cancel hundreds of billions of dollars in student loan debt was unconstitutional and must be vacated.
#studentloans #studentloanforgiveness #goodnight",https://pbs.twimg.com/profile_images/1518276758432276481/ItugxWSU_normal.jpg,United States,breaking federal judge texas ruled president joe biden plan cancel hundreds billions dollars student loan debt unconstitutional must vacated,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.5423}",Negative
5851,6471,6471,6471,2022-11-11 01:33:10+00:00,EverNoticeThat,155018612,Federal court strikes down Biden’s student loan forgiveness program https://t.co/SxQc9GPg8f #studentloanforgiveness #StudentDebt #educational,https://pbs.twimg.com/profile_images/1136311099/Evernoticethat_logo_copyright_2010_normal.jpg,United States,federal court strikes biden student loan forgiveness program,"{'neg': 0.236, 'neu': 0.566, 'pos': 0.198, 'compound': -0.1027}",Negative
5858,6479,6479,6479,2022-11-11 01:29:33+00:00,DarrusMusic,1541796329516503045,#JudgeMarkPittman is a little bitch with Trumps balls in his mouth #studentloanforgiveness https://t.co/LPEyvJOq6d,https://pbs.twimg.com/profile_images/1568756110105972736/3sX3mVCy_normal.jpg,United States,little bitch trumps balls mouth,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.5434}",Negative
5859,6480,6480,6480,2022-11-11 01:29:28+00:00,e_mcfearme,1586003370757824513,"Get a job Snowflakes, in your booming recession, that you voted for and pay your own debt. We did it &amp; so can you. #recession #studentloanforgiveness https://t.co/Bk54g5R5Nm",https://pbs.twimg.com/profile_images/1586106006014156801/MuiVyTSG_normal.jpg,United States,get job snowflakes booming recession voted pay debt,"{'neg': 0.573, 'neu': 0.427, 'pos': 0.0, 'compound': -0.6908}",Negative
5860,6481,6481,6481,2022-11-11 01:29:16+00:00,DocJeremmanuel,1544801988805738496,Democrat voters got played… again 😂 They never ever learn. “We are going to cancel student debt! Just vote for us to give us more power!” “We are going to codify Roe! Just vote and give us more power!” 🥴 #Democrats #studentloanforgiveness #Abortion #RoeVWade https://t.co/811jk7gUY4,https://pbs.twimg.com/profile_images/1544802970503548928/hccogAFm_normal.jpg,United States,democrat voters got played never ever learn going cancel student debt vote us give us power going codify roe vote give us power,"{'neg': 0.167, 'neu': 0.743, 'pos': 0.089, 'compound': -0.2732}",Negative
5861,6482,6482,6482,2022-11-11 01:28:10+00:00,ThreatJournal,70041185,"Judge strikes down Biden student loan forgiveness plan as unconstitutional 😅😎👍https://t.co/m2YQ7Lc56Q

#studentloanforgiveness",https://pbs.twimg.com/profile_images/1331710371640578050/_SfksdlY_normal.jpg,United States,judge strikes biden student loan forgiveness plan unconstitutional,"{'neg': 0.236, 'neu': 0.566, 'pos': 0.198, 'compound': -0.1027}",Negative
5862,6483,6483,6483,2022-11-11 01:27:32+00:00,s8470,903915650,"@Breaking911 To quote Harry Reid , “ he lost didn’t he?” #studentloanforgiveness",https://pbs.twimg.com/profile_images/1423327273520926720/Se6pzPSO_normal.jpg,United States,quote harry reid lost,"{'neg': 0.434, 'neu': 0.566, 'pos': 0.0, 'compound': -0.3182}",Negative
5865,6486,6486,6486,2022-11-11 01:26:18+00:00,bronxbomber4119,887102889839276033,"#texas fucking it up for all of us yet again.  Fuck you Texas from the depths of my soul 🖕🏽🖕🏽
#studentloanforgiveness 
#fucktexas
#BidenAdministration https://t.co/siTjXOe2wB",https://pbs.twimg.com/profile_images/1434333662913437697/1dCFYrnb_normal.jpg,United States,fucking us yet fuck texas depths soul,"{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.5809}",Negative
5867,6488,6488,6488,2022-11-11 01:25:11+00:00,1andOnlyMickey,1008118367138582529,@HomeDepot Renovate your morality and how you treat those suffering from the insane interest rates of student loan debt. #studentloanforgiveness #studentdebt,https://pbs.twimg.com/profile_images/1459793526762336257/RKz0TvPH_normal.jpg,United States,renovate morality treat suffering insane interest rates student loan debt,"{'neg': 0.437, 'neu': 0.263, 'pos': 0.3, 'compound': -0.3818}",Negative
5869,6490,6490,6490,2022-11-11 01:23:48+00:00,dianad32163,2151523403,You suckers always fall for the shiny penny. #suckers #studentloanforgiveness https://t.co/pWcmVQqKeo,https://pbs.twimg.com/profile_images/1542826328956829698/MflQ4VKg_normal.jpg,United States,suckers always fall shiny penny,"{'neg': 0.452, 'neu': 0.548, 'pos': 0.0, 'compound': -0.5106}",Negative
5870,6491,6491,6491,2022-11-11 01:23:47+00:00,papa__bear,48206033,#federaljudge fuck federal judge-who interferes in #studentloanforgiveness #studentloanforgiveness This idiot probably is payed by #TrumpMeltdown#Trump,https://pbs.twimg.com/profile_images/1022650303332712449/JRKaOInD_normal.jpg,United States,fuck federal judge interferes idiot probably payed,"{'neg': 0.576, 'neu': 0.424, 'pos': 0.0, 'compound': -0.7783}",Negative
5871,6492,6492,6492,2022-11-11 01:23:25+00:00,wvsemper_liberi,1565480196098121728,https://t.co/O416MWi9mc @JoeBiden with another flop. #FJB #pedopeter #studentloanforgiveness,https://pbs.twimg.com/profile_images/1565480764543832065/hVyPa5Xd_normal.jpg,United States,another flop,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.34}",Negative
