,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,User Name,User ID,Tweet,Image URL,Location,Cleaned_Tweet,scores,label
344,378,378,378,2022-12-01 20:38:05+00:00,BluntCoast,1507020891900813313,"As of right now #SCOTUS will hear the case in February 2023.  #studentloanforgiveness #studentloans #Biden #News #Iran #Ukraine #Russia #China #Korea #Taiwan 

https://t.co/w0OTFrlE1I https://t.co/qpm0lz2w4Z",https://pbs.twimg.com/profile_images/1507021148680343558/4WuRTxah_normal.jpg,United States,right hear case february,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
366,401,401,401,2022-12-01 20:04:13+00:00,DaddysGrounded,868113889,February is a long time away.  #studentloanforgiveness https://t.co/kuqrG5mn1B,https://pbs.twimg.com/profile_images/1479182456045686785/5MIPZ4ip_normal.jpg,United States,february long time away,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
373,408,408,408,2022-12-01 18:52:36+00:00,NTDshows,1536845687878520833,"Was Biden's #StudentLoanForgiveness plan hitting a major roadblock yesterday? And, was #Twitter interfering in the election?  What did #ElonMusk have to say? https://t.co/ewxmb3fqcl",https://pbs.twimg.com/profile_images/1555294174072782851/YPy3oJF8_normal.jpg,United States,bidens plan hitting major roadblock yesterday interfering election say,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
384,420,420,420,2022-12-01 17:35:27+00:00,shambetheking,1236347528808972289,#BlackTwitter WE NEED #JoeBiden TO EXPLAIN AND REPENT AND BRING FORTH #ReparationsNow AND #studentloanforgiveness NOW https://t.co/7ZkmLkzyeU,https://pbs.twimg.com/profile_images/1422964563289464835/iprVHa89_normal.jpg,United States,need explain repent bring forth,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
389,425,425,425,2022-12-01 16:41:10+00:00,NathanRShrader,281863306,The price tag of this is $400 billion and needs congressional authorization. Scrap the plan and get legislation drafted. #studentloanforgiveness #studentloans https://t.co/SQA3SXC2NS,https://pbs.twimg.com/profile_images/1554816316837617664/PP-MKAxN_normal.jpg,United States,price tag billion needs congressional authorization scrap plan get legislation drafted,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
390,426,426,426,2022-12-01 16:32:30+00:00,KittyCow702,1495811566075187204,Have you considered that @POTUS may have pulled a bait and switch in order to get young voters to show up with the #studentloanforgiveness?,https://pbs.twimg.com/profile_images/1549927050290483200/QpG2aO_R_normal.jpg,United States,considered may pulled bait switch order get young voters show,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
392,428,428,428,2022-12-01 16:08:17+00:00,empireonecredit,4108588821,"Student Loans in Canada

#studentloans #studentloanforgiveness #loans #debtconsolidation #consumerproposal #creditcounsellin #empireonecredit #ontario 

https://t.co/Wa2CDM9f0k",https://pbs.twimg.com/profile_images/1474041081872338944/n-TrXTlk_normal.jpg,United States,student loans canada,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
404,440,440,440,2022-12-01 14:59:55+00:00,hss25,133515273,#22million #studentloanforgiveness has majority support. What the majority of #WeThePeople demand in a democracy is the spirit/fundamental power of a functioning #republic.  #JUDICIALReview has dangerously morphed into #judicialimperialism. https://t.co/nMQgo88Avd,https://pbs.twimg.com/profile_images/1106734230527229952/SbRZ8OYD_normal.jpg,United States,majority support majority demand democracy spirit fundamental power functioning dangerously morphed,"{'neg': 0.283, 'neu': 0.44, 'pos': 0.277, 'compound': -0.0258}",Neutral
416,452,452,452,2022-12-01 13:53:26+00:00,samarji567,1356471890102083585,"Job or Business ???
🤧🤧🤧
#job #business #startups #studentloanforgiveness #startupindia",https://pbs.twimg.com/profile_images/1598274821892472832/JUhaKRsB_normal.jpg,United States,job business,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
419,455,455,455,2022-12-01 13:29:13+00:00,SteveTaylorEdu,822839374589083648,"The Biden @usedgov #studentloanforgiveness vote grab, which this admin had to have known was unconstitutional, hits another snag. ⚖️🚫💸

I wonder if students on the other end of @POTUS’ broken promise will see it for what it was: a bribe for their mid-term support. 🤔 https://t.co/DazkQERBFR",https://pbs.twimg.com/profile_images/1581388712419680256/uht4FuD-_normal.jpg,United States,biden vote grab admin known unconstitutional hits another snag wonder students end broken promise see bribe mid term support,"{'neg': 0.197, 'neu': 0.602, 'pos': 0.201, 'compound': 0.0258}",Neutral
420,456,456,456,2022-12-01 13:24:14+00:00,TMNwithVineeta,990996058984603648,"The #studentloanforgiveness program has become quite the headache for the #Biden administration.   More from @bloisolson on @TMNwithVineeta 

https://t.co/RtwWsNuJBQ",https://pbs.twimg.com/profile_images/1478029614920445960/0B77Mcgk_normal.jpg,United States,program become quite headache administration,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
421,457,457,457,2022-12-01 12:58:29+00:00,FleursMackinac,1129803418376318978,@DebtCrisisOrg @POTUS Hey @POTUS how about you do the right thing for MILLIONS of Americans and  #CancelAllStudentDebtNow #CancelStudentLoans #CancelStudentDebt #studentloanforgiveness #bankruptcy,https://pbs.twimg.com/profile_images/1129803754168041472/1YrLptbX_normal.jpg,United States,hey right thing millions americans,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
423,459,459,459,2022-12-01 12:49:42+00:00,ACE_coalition,1458562442951213056,Only in the #GOP thesaurus is hypocrite a synonym for conservative. #StudentLoanForgiveness https://t.co/MvWwq5cvnI,https://pbs.twimg.com/profile_images/1578877444311773185/Ik_ZJxl9_normal.jpg,United States,thesaurus hypocrite synonym conservative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
424,461,461,461,2022-12-01 12:40:41+00:00,Chimyeon2,1596911330317008897,"...The end. 

#studytwt #student #studentloanforgiveness #Students #StudentsTweetPolitics https://t.co/MYWNZsBEr6",https://pbs.twimg.com/profile_images/1597196130231717888/TI67Inr5_normal.jpg,United States,end,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
426,463,463,463,2022-12-01 12:38:45+00:00,r3mdh,8342942,She’s right. It’s theft. Plain and simple. #studentloanforgiveness https://t.co/ykbM0ngaqg,https://pbs.twimg.com/profile_images/65662981/mike_glasses_normal.jpg,United States,right theft plain simple,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
427,464,464,464,2022-12-01 12:26:03+00:00,tracyjenea,263517525,How a few sour grapes can spoil it for millions. #studentloanforgiveness  https://t.co/QeD0aIrdp1,https://pbs.twimg.com/profile_images/616761066060673025/hEu7vrTn_normal.jpg,United States,sour grapes spoil millions,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
428,465,465,465,2022-12-01 12:21:22+00:00,BayWest31,29224068,Student loans relief: 5th Circuit Court rejects #JoeBiden's latest plea to reinstate program https://t.co/VFlSdnvXAu #FoxNews #studentloanforgiveness #Scammed #USA,https://pbs.twimg.com/profile_images/737239973708075008/b2QH689Y_normal.jpg,United States,student loans relief th circuit court rejects latest plea reinstate program,"{'neg': 0.209, 'neu': 0.588, 'pos': 0.203, 'compound': -0.0258}",Neutral
431,468,468,468,2022-12-01 11:56:50+00:00,Joelibera,791599389168906241,Biden scammed the voters. Student loans relief: 5th Circuit Court rejects Biden's latest plea to reinstate program https://t.co/W7RD6YO3Oo #FoxNews #biden #democrats #studentloanforgiveness,https://pbs.twimg.com/profile_images/1259612774881275906/NMezOOi__normal.jpg,United States,biden scammed voters student loans relief th circuit court rejects bidens latest plea reinstate program,"{'neg': 0.166, 'neu': 0.674, 'pos': 0.161, 'compound': -0.0258}",Neutral
432,469,469,469,2022-12-01 11:27:00+00:00,USSLForgiveness,553757561,"Why Biden's #StudentLoanForgiveness Should Be Revived: Economists, Experts https://t.co/IkSdF4lNxT",https://pbs.twimg.com/profile_images/1195086512813170688/V9owPQ_3_normal.jpg,United States,bidens revived economists experts,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
441,478,478,478,2022-12-01 07:22:09+00:00,VAIBHAV_RBHARAT,102119333,"कैरियर मार्गदर्शन 
यदि आप कैरियर मार्गदर्शन देख रहे हैं
तो यह वीडियो पूरी मदद कर सकता है

 साइंस में पांच वर्षीय इंटीग्रेटेड मास्टर्स प्रोग्राम का विकल्प चुन सकते हैं 
https://t.co/BwneMx7C3P via @YouTube 
#studentloanforgiveness 
#studentteacher 
#careertips 
 #thursdayvibes",https://pbs.twimg.com/profile_images/1473182340176355328/fLZnYrRj_normal.jpg,United States,via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
449,486,486,486,2022-12-01 05:23:17+00:00,Lainey_Classy,46139343,"#Federalappeals #court keeps Biden #studentloanforgiveness  plan on pause in latest ruling
https://t.co/yB5UmbTkXT",https://pbs.twimg.com/profile_images/343084491/Me_Photo_normal.jpg,United States,keeps biden plan pause latest ruling,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
456,494,494,494,2022-12-01 02:37:10+00:00,DianeGlazier1,1123994542070476800,"https://t.co/uLcba0YN35

If You #TakeOutALoan It's Your #ResponsibilityToPayItBack
↘
       NOT TAXPAYERS❗

#StudentLoanForgiveness  Is Some Made Up #Progressive 
        B.S. Idea Only A
 🤡 #WeakCorruptPOTUS 🤡
      Would Go Along With❗",https://pbs.twimg.com/profile_images/1593724179123212290/oKz2sn6W_normal.jpg,United States,taxpayers made b idea would go along,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
463,503,503,503,2022-11-30 22:44:38+00:00,Mke2515,1580334732797251586,Student Loan Pause cost 5 billion per month to tax payers  https://t.co/C6LKYJJacB #studentloanforgiveness #ffelp,https://pbs.twimg.com/profile_images/1580335032912183296/fYkDOBJX_normal.jpg,United States,student loan pause cost billion per month tax payers,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
464,504,504,504,2022-11-30 22:11:50+00:00,Fufu2024,1522623825539735553,#studentloanforgiveness how foolish do you feel right now that you voted democrat to get student loan forgiveness and now you get nothing for your vote?,https://pbs.twimg.com/profile_images/1522635104618786816/jVB2fqxx_normal.jpg,United States,foolish feel right voted democrat get student loan forgiveness get nothing vote,"{'neg': 0.148, 'neu': 0.704, 'pos': 0.148, 'compound': 0.0}",Neutral
468,508,508,508,2022-11-30 20:49:14+00:00,7lakeOrenda,1183036381,"@TheThe1776 @KaCurrie_45 This is a post, I responded to @ewarren regarding #studentloanforgiveness. If @JoeBiden sends a trillion dollars more to #Ukraine, #WeThePpl should #DEMANDFREECOLLEGE for ALL‼️ https://t.co/pX6Et8etT5",https://pbs.twimg.com/profile_images/1484727392371417095/k_kCddYO_normal.jpg,United States,post responded regarding sends trillion dollars,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
473,514,514,514,2022-11-30 19:27:16+00:00,MissMollyMarie,1311915044024639489,"If the @GOP can get millions in tax breaks and PPP loans - young people should get a break too!!! Let's do this, @Potus!!!  

#studentloanforgiveness 
#studentloans 
#Studentdebtforgiveness  
#GenZ 
#genzvoterturnout 

https://t.co/QeyKZC4ug0",https://pbs.twimg.com/profile_images/1311918515331317760/qDEsanKm_normal.jpg,United States,get millions tax breaks ppp loans young people get break lets,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
475,516,516,516,2022-11-30 18:36:00+00:00,egrfinancial,595384744,Student Loan Payment Pause Extended into 2023 https://t.co/SFjxIHwFwl #StudentLoans #StudentDebt #StudentLoanForgiveness #College #EducationPlanning #DebtManagement https://t.co/qkOBTxs7Mh,https://pbs.twimg.com/profile_images/1299393642629492736/GARLs2Sj_normal.jpg,United States,student loan payment pause extended,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
479,520,520,520,2022-11-30 18:04:05+00:00,930amTheAnswer,1428311124,"TRENDING: Biden’s student loan deferment will cost taxpayers $40 billion.
#News #BreakingNews #Biden #StudentLoanForgiveness #SATX #SanAntonio #Texas

READ HERE: https://t.co/QbrURvRGs6 https://t.co/PzK6LHo9zh",https://pbs.twimg.com/profile_images/719596413051535361/SIowkNYK_normal.jpg,United States,trending biden student loan deferment cost taxpayers billion read,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
481,522,522,522,2022-11-30 17:50:56+00:00,TheHeartlandPOD,1270469667770032128,The reality of dealing with #studentloanforgiveness with hosts @nicholasalinke and Kristina of @glassroomhive in this installment of The Delta: https://t.co/CLAJa8MaFK,https://pbs.twimg.com/profile_images/1445231020480020480/rW-_9yky_normal.jpg,United States,reality dealing hosts kristina installment delta,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
482,523,523,523,2022-11-30 17:46:26+00:00,elkipper,14148381,@AnonOpsSE Take down @JobCreatorsUSA #studentloanforgiveness,https://pbs.twimg.com/profile_images/1337536638608609281/d2xpdJuQ_normal.jpg,United States,take,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
492,533,533,533,2022-11-30 16:04:13+00:00,NominalNews,1595486473188433920,Research has also shown that debt discharge rather than reduction in payments drives many of the economy wider benefits. More details on the studies and estimates of the economic impact of #studentloanforgiveness can be found here: https://t.co/qDru1gaC2o,https://pbs.twimg.com/profile_images/1597061055586471937/kjZoq0jE_normal.jpg,United States,research also shown debt discharge rather reduction payments drives many economy wider benefits details studies estimates economic impact found,"{'neg': 0.113, 'neu': 0.769, 'pos': 0.118, 'compound': 0.0258}",Neutral
500,541,541,541,2022-11-30 11:47:44+00:00,Catch_524,983443236,@WhiteHouse Now he controls the prices??? You know 90% of the country doesn’t believe a word he says right? #studentloanforgiveness,https://pbs.twimg.com/profile_images/1026784749195542528/koN3R4Po_normal.jpg,United States,controls prices know country believe word says right,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
512,553,553,553,2022-11-30 00:15:19+00:00,zackafriedman,926585118,"7 reasons to refinance student loans now 👇🏻👇🏻

https://t.co/EnnimsomGG

#news #studentloans #education #fintech #markets #financialplanning #Finance #Financial #studentloanforgiveness @WeMentorMoney",https://pbs.twimg.com/profile_images/1468985752134553603/o8XP0DWe_normal.jpg,United States,reasons refinance student loans,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
513,554,554,554,2022-11-29 23:13:33+00:00,Someone4once,1483931226901819392,Young voters fell for #studentloanforgiveness twice...,https://pbs.twimg.com/profile_images/1599925799880204288/VNMT5U6h_normal.jpg,United States,young voters fell twice,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
518,559,559,559,2022-11-29 21:24:15+00:00,Tell_It_Ashton,29604023,@spauffwrites OMGoodness! #studentloanforgiveness now!,https://pbs.twimg.com/profile_images/1527044843767070721/lwKVNTpa_normal.jpg,United States,omgoodness,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
531,572,572,572,2022-11-29 17:36:22+00:00,collegetrack,36795038,.@POTUS and the Dept. of Education have extended the student loan payment pause until the #studentloanforgiveness program litigation is resolved: https://t.co/AwmeOWAakk,https://pbs.twimg.com/profile_images/2621321700/6eiivy3ukwu0vnxpjas5_normal.gif,United States,dept education extended student loan payment pause program litigation resolved,"{'neg': 0.157, 'neu': 0.696, 'pos': 0.148, 'compound': -0.0258}",Neutral
540,581,581,581,2022-11-29 14:59:00+00:00,FleursMackinac,1129803418376318978,@valenceawest @POTUS Hey @POTUS how about you do the right thing for MILLIONS of Americans and #cancelALLstudentdebt #cancelALLstudentdebtNOW #studentloanforgiveness #bankruptcy,https://pbs.twimg.com/profile_images/1129803754168041472/1YrLptbX_normal.jpg,United States,hey right thing millions americans,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
